instance_id,property,value,source,resource_id,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/3278,components,護符,AI,B556,component,護符
https://id.analoggamemuseum.org/api/items/3278,publisher,ガーデンゲームズ,AI,B556,publisher,ガーデンゲームズ
https://id.analoggamemuseum.org/api/items/3278,datePulished,2017,AI,B556,datePublished,2017
https://id.analoggamemuseum.org/api/items/3278,contact_point,http://gardengames.blog40.fc2.com/,AI,B556,contactPoint,gardengames.blog40.fc2.com
https://id.analoggamemuseum.org/api/items/3278,responsibility_statement,アートワーク: ことり寧子,AI,B556,responsibilityStatement,アートワーク:ことり寧子
https://id.analoggamemuseum.org/api/items/3278,responsibility_statement,ゲームデザイン: 樫尾忠英,AI,B556,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/1762,product_name,"プログラム言語
神経衰弱",AI,B59,name,プログラム言語神経衰弱
https://id.analoggamemuseum.org/api/items/1762,product_name,揚げピーナッツ,AI,B59,name,揚げピーナッツ
https://id.analoggamemuseum.org/api/items/3279,product_name,てんてんといち,AI,B555,name,てんてんといち
https://id.analoggamemuseum.org/api/items/3279,product_name,巡り巡るお市の物語,AI,B555,name,巡り巡るお市の物語
https://id.analoggamemuseum.org/api/items/3279,product_name,豬師,AI,B555,name,豬師
https://id.analoggamemuseum.org/api/items/3279,number_of_players,2-4人,AI,B555,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/3279,game_time,10分,AI,B555,playTime,pt10m
https://id.analoggamemuseum.org/api/items/3279,audience,8歳以上,AI,B555,audience,8-
https://id.analoggamemuseum.org/api/items/3279,components,めくって獲得カード4枚,AI,B555,component,めくって獲得カード4枚
https://id.analoggamemuseum.org/api/items/3279,components,カード内容一覧表1枚,AI,B555,component,カード内容一覧表1枚
https://id.analoggamemuseum.org/api/items/3279,components,プレイカード38枚,AI,B555,component,プレイカード38枚
https://id.analoggamemuseum.org/api/items/3279,components,獲得カード8枚,AI,B555,component,獲得カード8枚
https://id.analoggamemuseum.org/api/items/3279,publisher,Garden Games,AI,B555,publisher,gardengames
https://id.analoggamemuseum.org/api/items/3279,publisher,The Garden,AI,B555,publisher,thegarden
https://id.analoggamemuseum.org/api/items/3279,contact_point,http://gardengames.blog40.fc2.com/,AI,B555,contactPoint,gardengames.blog40.fc2.com
https://id.analoggamemuseum.org/api/items/3279,responsibility_statement,アートワーク:シキリト,AI,B555,responsibilityStatement,アートワーク:シキリト
https://id.analoggamemuseum.org/api/items/3279,responsibility_statement,ゲームデザイン:樫尾忠英,AI,B555,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/1016,product_name,ルビンの壺,AI,B6,name,ルビンの壺
https://id.analoggamemuseum.org/api/items/1016,product_name,偽善者の会,AI,B6,name,偽善者の会
https://id.analoggamemuseum.org/api/items/1016,components,カード36枚,AI,B6,component,カード36枚
https://id.analoggamemuseum.org/api/items/3326,product_name,Wacky Races,AI,B520,name,wackyraces
https://id.analoggamemuseum.org/api/items/3326,product_name,ケンケンのそれいけすりぬけ大作戦,AI,B520,name,ケンケンのそれいけすりぬけ大作戦
https://id.analoggamemuseum.org/api/items/3326,product_name,大作戦 ケンケン,AI,B520,name,大作戦ケンケン
https://id.analoggamemuseum.org/api/items/3326,product_name,大作戦 ケンケン それいけ!すりぬけ,AI,B520,name,大作戦ケンケンそれいけ!すりぬけ
https://id.analoggamemuseum.org/api/items/3326,game_time,5分,AI,B520,playTime,pt5m
https://id.analoggamemuseum.org/api/items/3326,number_of_players,3~6人,AI,B520,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/3326,components,56枚,AI,B520,component,56枚
https://id.analoggamemuseum.org/api/items/3326,components,カード枚数>56枚,AI,B520,component,カード枚数>56枚
https://id.analoggamemuseum.org/api/items/3326,datePulished,1993,AI,B520,datePublished,1993
https://id.analoggamemuseum.org/api/items/3326,publisher,HANNA BARBERA,AI,B520,publisher,hannabarbera
https://id.analoggamemuseum.org/api/items/3326,publisher,"HANNA-BARBERA PRODUCTIONS, INC.",AI,B520,publisher,"hanna-barberaproductions,inc."
https://id.analoggamemuseum.org/api/items/3326,publisher,"NIPPON COLUMBIA CO.,LTD.",AI,B520,publisher,"nipponcolumbiaco.,ltd."
https://id.analoggamemuseum.org/api/items/3326,publisher,ONI PRODUCTION,AI,B520,publisher,oniproduction
https://id.analoggamemuseum.org/api/items/3326,publisher,PAPEL CREATION,AI,B520,publisher,papelcreation
https://id.analoggamemuseum.org/api/items/3326,publisher,パペルクリエイション,AI,B520,publisher,パペルクリエイション
https://id.analoggamemuseum.org/api/items/3326,publisher,パペルクリエイション事業部,AI,B520,publisher,パペルクリエイション事業部
https://id.analoggamemuseum.org/api/items/3326,publisher,株式会社 青島文化教材社,AI,B520,publisher,株式会社青島文化教材社
https://id.analoggamemuseum.org/api/items/3326,barcode,4905083081037,AI,B520,barcode,4905083081037
https://id.analoggamemuseum.org/api/items/3326,identifier,PK01-1200,AI,B520,identifier,pk01-1200
https://id.analoggamemuseum.org/api/items/3326,contact_point,FAX.054-263-9001,AI,B520,contactPoint,fax.054-263-9001
https://id.analoggamemuseum.org/api/items/3326,contact_point,TEL.054-263-2525,AI,B520,contactPoint,tel.054-263-2525
https://id.analoggamemuseum.org/api/items/3320,product_name,SAME ONE!,AI,B517,name,sameone!
https://id.analoggamemuseum.org/api/items/3320,publisher,ONE DRAW,AI,B517,publisher,onedraw
https://id.analoggamemuseum.org/api/items/3320,number_of_players,3~9人,AI,B517,numberOfPlayers,3-9
https://id.analoggamemuseum.org/api/items/3320,number_of_players,最大9人,AI,B517,numberOfPlayers,最大9
https://id.analoggamemuseum.org/api/items/3320,components,カード:90枚,AI,B517,component,カード90枚
https://id.analoggamemuseum.org/api/items/3320,components,マニュアル: 2部,AI,B517,component,マニュアル2部
https://id.analoggamemuseum.org/api/items/3320,game_time,10分〜,AI,B517,playTime,pt10m–inf
https://id.analoggamemuseum.org/api/items/3320,audience,6才以上,AI,B517,audience,6-
https://id.analoggamemuseum.org/api/items/3320,barcode,4562227550202,AI,B517,barcode,4562227550202
https://id.analoggamemuseum.org/api/items/3329,components,王,AI,B524,component,王
https://id.analoggamemuseum.org/api/items/3329,components,金,AI,B524,component,金
https://id.analoggamemuseum.org/api/items/3329,components,飛,AI,B524,component,飛
https://id.analoggamemuseum.org/api/items/3329,components,香,AI,B524,component,香
https://id.analoggamemuseum.org/api/items/3309,product_name,だいすくえすと,AI,B514,name,だいすくえすと
https://id.analoggamemuseum.org/api/items/3309,product_name,だいすくえすとすりぃ,AI,B514,name,だいすくえすとすりぃ
https://id.analoggamemuseum.org/api/items/3309,publisher,SHINWA CORPORATION,AI,B514,publisher,shinwacorporation
https://id.analoggamemuseum.org/api/items/3309,publisher,株式会社 新和,AI,B514,publisher,株式会社新和
https://id.analoggamemuseum.org/api/items/3309,number_of_players,一人以上何人でも,AI,B514,numberOfPlayers,一-何でも
https://id.analoggamemuseum.org/api/items/3309,number_of_players,一人～∞,AI,B514,numberOfPlayers,一-∞
https://id.analoggamemuseum.org/api/items/3309,game_time,五秒～∞,AI,B514,playTime,pt∞m
https://id.analoggamemuseum.org/api/items/3309,audience,10才以上,AI,B514,audience,10-
https://id.analoggamemuseum.org/api/items/3309,audience,上級者向,AI,B514,audience,上級者向
https://id.analoggamemuseum.org/api/items/3309,components,シール: 24枚,AI,B514,component,シール24枚
https://id.analoggamemuseum.org/api/items/3309,components,ルール: 一枚,AI,B514,component,ルール一枚
https://id.analoggamemuseum.org/api/items/3309,components,冒険者記録表: 一冊,AI,B514,component,冒険者記録表一冊
https://id.analoggamemuseum.org/api/items/3309,components,特殊サイコロ: 4ヶ,AI,B514,component,特殊サイコロ4ヶ
https://id.analoggamemuseum.org/api/items/3309,components,迷宮記録表: 一冊,AI,B514,component,迷宮記録表一冊
https://id.analoggamemuseum.org/api/items/3309,contact_point,03-3861-8983,AI,B514,contactPoint,03-3861-8983
https://id.analoggamemuseum.org/api/items/3309,contact_point,TEL 03-3861-8983,AI,B514,contactPoint,tel03-3861-8983
https://id.analoggamemuseum.org/api/items/1034,product_name,焼肉よりもお寿司がすき,AI,B5,name,焼肉よりもお寿司がすき
https://id.analoggamemuseum.org/api/items/1034,product_name,焼肉よりもお寿司がすき？,AI,B5,name,焼肉よりもお寿司がすき？
https://id.analoggamemuseum.org/api/items/1034,components,お題カード 20枚,AI,B5,component,お題カード20枚
https://id.analoggamemuseum.org/api/items/1034,components,創作お題 カード 5枚,AI,B5,component,創作お題カード5枚
https://id.analoggamemuseum.org/api/items/1034,publisher,あそばなな,AI,B5,publisher,あそばなな
https://id.analoggamemuseum.org/api/items/1034,number_of_players,2~10人,AI,B5,numberOfPlayers,2-10
https://id.analoggamemuseum.org/api/items/1034,game_time,10分~,AI,B5,playTime,pt10m–inf
https://id.analoggamemuseum.org/api/items/1034,audience,8才~,AI,B5,audience,8~
https://id.analoggamemuseum.org/api/items/1034,audience,8才～,AI,B5,audience,8-
https://id.analoggamemuseum.org/api/items/1034,responsibility_statement,Editor: Kasane,AI,B5,responsibilityStatement,editor:kasane
https://id.analoggamemuseum.org/api/items/1034,responsibility_statement,Game Designer: Koki,AI,B5,responsibilityStatement,gamedesigner:koki
https://id.analoggamemuseum.org/api/items/1034,responsibility_statement,"Illustrator, Card Designer: Rei",AI,B5,responsibilityStatement,"illustrator,carddesigner:rei"
https://id.analoggamemuseum.org/api/items/3297,product_name,MEMENTO,AI,B501,name,memento
https://id.analoggamemuseum.org/api/items/3297,audience,10才以上,AI,B501,audience,10-
https://id.analoggamemuseum.org/api/items/3297,audience,Jung und Alt,AI,B501,audience,jungundalt
https://id.analoggamemuseum.org/api/items/3297,audience,ab 10,AI,B501,audience,ab10
https://id.analoggamemuseum.org/api/items/3297,number_of_players,2-5,AI,B501,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/3297,game_time,30 Min.,AI,B501,playTime,pt30m
https://id.analoggamemuseum.org/api/items/3297,publisher,KOSMOS,AI,B501,publisher,kosmos
https://id.analoggamemuseum.org/api/items/3297,publisher,KOSMOS Verlag,AI,B501,publisher,kosmosverlag
https://id.analoggamemuseum.org/api/items/3297,barcode,4002051740313,AI,B501,barcode,4002051740313
https://id.analoggamemuseum.org/api/items/3297,identifier,Art.-Nr.: 740313,AI,B501,identifier,art.-nr.:740313
https://id.analoggamemuseum.org/api/items/3297,components,1 Spielanleitung,AI,B501,component,1spielanleitung
https://id.analoggamemuseum.org/api/items/3297,components,18 Wertungskarten,AI,B501,component,18wertungskarten
https://id.analoggamemuseum.org/api/items/3297,components,64 Spielkarten,AI,B501,component,64spielkarten
https://id.analoggamemuseum.org/api/items/3297,components,8 Ordnungskarten,AI,B501,component,8ordnungskarten
https://id.analoggamemuseum.org/api/items/3297,datePulished,2013,AI,B501,datePublished,2013
https://id.analoggamemuseum.org/api/items/3297,contact_point,Fax: +49 711 2191-199,AI,B501,contactPoint,fax:+497112191-199
https://id.analoggamemuseum.org/api/items/3297,contact_point,Tel.: +49 711 2191-0,AI,B501,contactPoint,tel.:+497112191-0
https://id.analoggamemuseum.org/api/items/3297,contact_point,info@kosmos.de,AI,B501,contactPoint,info@kosmos.de
https://id.analoggamemuseum.org/api/items/3297,contact_point,kosmos.de,AI,B501,contactPoint,kosmos.de
https://id.analoggamemuseum.org/api/items/3290,product_name,動画アップしてみたwww,AI,B494,name,動画アップしてみたwww
https://id.analoggamemuseum.org/api/items/3290,number_of_players,3~8人,AI,B494,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/3290,game_time,約10分,AI,B494,playTime,pt10m
https://id.analoggamemuseum.org/api/items/3290,audience,8歳以上,AI,B494,audience,8-
https://id.analoggamemuseum.org/api/items/3290,components,タイトルカード 200枚,AI,B494,component,タイトルカード200枚
https://id.analoggamemuseum.org/api/items/3290,components,ポイントカード 40枚,AI,B494,component,ポイントカード40枚
https://id.analoggamemuseum.org/api/items/1929,product_name,Make Up,AI,B484,name,makeup
https://id.analoggamemuseum.org/api/items/1929,product_name,Make Up!,AI,B484,name,makeup!
https://id.analoggamemuseum.org/api/items/1929,components,お題カード 26枚,AI,B484,component,お題カード26枚
https://id.analoggamemuseum.org/api/items/1929,components,グーグラー 1枚,AI,B484,component,グーグラー1枚
https://id.analoggamemuseum.org/api/items/1929,components,ボースター 6枚,AI,B484,component,ボースター6枚
https://id.analoggamemuseum.org/api/items/1929,components,リスナー 1枚,AI,B484,component,リスナー1枚
https://id.analoggamemuseum.org/api/items/1929,components,役割カード 8枚,AI,B484,component,役割カード8枚
https://id.analoggamemuseum.org/api/items/1929,number_of_players,3~8人,AI,B484,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/1929,game_time,20~30分,AI,B484,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1929,audience,12歳以上,AI,B484,audience,12-
https://id.analoggamemuseum.org/api/items/1929,datePulished,2021,AI,B484,datePublished,2021
https://id.analoggamemuseum.org/api/items/1929,publisher,GGGames,AI,B484,publisher,gggames
https://id.analoggamemuseum.org/api/items/3294,product_name,NOBUNAGA,AI,B498,name,nobunaga
https://id.analoggamemuseum.org/api/items/3294,product_name,ノブナガ,AI,B498,name,ノブナガ
https://id.analoggamemuseum.org/api/items/3294,identifier,GP29C,AI,B498,identifier,gp29c
https://id.analoggamemuseum.org/api/items/3294,publisher,GRIMPEUR,AI,B498,publisher,grimpeur
https://id.analoggamemuseum.org/api/items/3294,publisher,"GRIMPEUR, Inc.",AI,B498,publisher,"grimpeur,inc."
https://id.analoggamemuseum.org/api/items/3294,publisher,株式会社グランペール,AI,B498,publisher,株式会社グランペール
https://id.analoggamemuseum.org/api/items/3294,number_of_players,2-5,AI,B498,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/3294,audience,12+,AI,B498,audience,12-
https://id.analoggamemuseum.org/api/items/3294,game_time,20min,AI,B498,playTime,pt20m
https://id.analoggamemuseum.org/api/items/3294,contact_point,http://grimpeur.co.jp/,AI,B498,contactPoint,grimpeur.co.jp
https://id.analoggamemuseum.org/api/items/3294,contact_point,info@grimpeur.co.jp,AI,B498,contactPoint,info@grimpeur.co.jp
https://id.analoggamemuseum.org/api/items/3294,datePulished,2010,AI,B498,datePublished,2010
https://id.analoggamemuseum.org/api/items/3294,responsibility_statement,イラスト : 相沢美良,AI,B498,responsibilityStatement,イラスト:相沢美良
https://id.analoggamemuseum.org/api/items/3294,responsibility_statement,ゲームデザイン : 沙月みと,AI,B498,responsibilityStatement,ゲームデザイン:沙月みと
https://id.analoggamemuseum.org/api/items/3294,barcode,4560288170292,AI,B498,barcode,4560288170292
https://id.analoggamemuseum.org/api/items/1925,game_time,30min,AI,B478,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1925,number_of_players,3人,AI,B478,numberOfPlayers,3
https://id.analoggamemuseum.org/api/items/1925,product_name,JI.TI - ウルティア -,AI,B478,name,ji.ti-ウルティア-
https://id.analoggamemuseum.org/api/items/1752,product_name,IZAYOI,AI,B48,name,izayoi
https://id.analoggamemuseum.org/api/items/1752,product_name,十六夜,AI,B48,name,十六夜
https://id.analoggamemuseum.org/api/items/1752,product_name,十六夜小町,AI,B48,name,十六夜小町
https://id.analoggamemuseum.org/api/items/1752,components,プレイボード 1枚,AI,B48,component,プレイボード1枚
https://id.analoggamemuseum.org/api/items/1752,components,プレイボード・1枚,AI,B48,component,プレイボード・1枚
https://id.analoggamemuseum.org/api/items/1752,components,プレイヤーカード 5枚,AI,B48,component,プレイヤーカード5枚
https://id.analoggamemuseum.org/api/items/1752,components,プレイヤーカード・5枚,AI,B48,component,プレイヤーカード・5枚
https://id.analoggamemuseum.org/api/items/1752,components,和小物タイル 16枚,AI,B48,component,和小物タイル16枚
https://id.analoggamemuseum.org/api/items/1752,components,和小物タイル・16枚,AI,B48,component,和小物タイル・16枚
https://id.analoggamemuseum.org/api/items/1752,components,師匠カード 5枚,AI,B48,component,師匠カード5枚
https://id.analoggamemuseum.org/api/items/1752,components,師匠カード・5枚,AI,B48,component,師匠カード・5枚
https://id.analoggamemuseum.org/api/items/1752,components,推薦カード 47枚,AI,B48,component,推薦カード47枚
https://id.analoggamemuseum.org/api/items/1752,components,推薦カード・47枚,AI,B48,component,推薦カード・47枚
https://id.analoggamemuseum.org/api/items/1752,components,特殊カード 10枚,AI,B48,component,特殊カード10枚
https://id.analoggamemuseum.org/api/items/1752,components,特殊カード・10枚,AI,B48,component,特殊カード・10枚
https://id.analoggamemuseum.org/api/items/1752,components,説明書 1部,AI,B48,component,説明書1部
https://id.analoggamemuseum.org/api/items/1752,components,説明書・1部,AI,B48,component,説明書・1部
https://id.analoggamemuseum.org/api/items/1752,number_of_players,3-5人,AI,B48,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1752,audience,7+,AI,B48,audience,7-
https://id.analoggamemuseum.org/api/items/1752,game_time,15分,AI,B48,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1752,datePulished,2020,AI,B48,datePublished,2020
https://id.analoggamemuseum.org/api/items/1752,publisher,Nanatsumu,AI,B48,publisher,nanatsumu
https://id.analoggamemuseum.org/api/items/1752,publisher,ななつむ,AI,B48,publisher,ななつむ
https://id.analoggamemuseum.org/api/items/2225,product_name,アブダク!!,AI,B480,name,アブダク!!
https://id.analoggamemuseum.org/api/items/2225,number_of_players,2-4人,AI,B480,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/2225,audience,10+,AI,B480,audience,10-
https://id.analoggamemuseum.org/api/items/2225,game_time,20-30分,AI,B480,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/2225,datePulished,2021,AI,B480,datePublished,2021
https://id.analoggamemuseum.org/api/items/2225,publisher,VicVillage,AI,B480,publisher,vicvillage
https://id.analoggamemuseum.org/api/items/2225,responsibility_statement,Art Works Higawind,AI,B480,responsibilityStatement,artworkshigawind
https://id.analoggamemuseum.org/api/items/2225,responsibility_statement,Game Design LEO,AI,B480,responsibilityStatement,gamedesignleo
https://id.analoggamemuseum.org/api/items/2203,product_name,NumVS,AI,B421,name,numvs
https://id.analoggamemuseum.org/api/items/2203,product_name,ナンバース,AI,B421,name,ナンバース
https://id.analoggamemuseum.org/api/items/2203,publisher,Ending Maker's,AI,B421,publisher,endingmaker's
https://id.analoggamemuseum.org/api/items/2203,number_of_players,2players,AI,B421,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/2203,audience,Age: 10+,AI,B421,audience,:10-
https://id.analoggamemuseum.org/api/items/2203,game_time,5min,AI,B421,playTime,pt5m
https://id.analoggamemuseum.org/api/items/2203,responsibility_statement,ゲームデザイン : I-X-A(イクサ),AI,B421,responsibilityStatement,ゲームデザイン:i-x-a
https://id.analoggamemuseum.org/api/items/2203,responsibility_statement,サポーター : わわはち,AI,B421,responsibilityStatement,サポーター:わわはち
https://id.analoggamemuseum.org/api/items/2203,responsibility_statement,制作:Ending Maker's,AI,B421,responsibilityStatement,制作:endingmaker's
https://id.analoggamemuseum.org/api/items/2345,game_time,15min,AI,B410,playTime,pt15m
https://id.analoggamemuseum.org/api/items/2345,number_of_players,3-4 Player,AI,B410,numberOfPlayers,3-4
https://id.analoggamemuseum.org/api/items/2345,number_of_players,3から4人,AI,B410,numberOfPlayers,3から4
https://id.analoggamemuseum.org/api/items/2345,audience,9歳以上,AI,B410,audience,9-
https://id.analoggamemuseum.org/api/items/2345,components,6枚のカード,AI,B410,component,6枚のカード
https://id.analoggamemuseum.org/api/items/2345,publisher,LF,AI,B410,publisher,lf
https://id.analoggamemuseum.org/api/items/2345,publisher,LITTLE COSMIC,AI,B410,publisher,littlecosmic
https://id.analoggamemuseum.org/api/items/2345,publisher,Little Future,AI,B410,publisher,littlefuture
https://id.analoggamemuseum.org/api/items/2345,publisher,株式会社リトルフューチャー,AI,B410,publisher,株式会社リトルフューチャー
https://id.analoggamemuseum.org/api/items/2345,barcode,4589963990536,AI,B410,barcode,4589963990536
https://id.analoggamemuseum.org/api/items/2345,product_name,CREAM SODA,AI,B410,name,creamsoda
https://id.analoggamemuseum.org/api/items/2338,product_name,ヒトイキ,AI,B412,name,ヒトイキ
https://id.analoggamemuseum.org/api/items/2338,product_name,喫茶 ヒトイキ,AI,B412,name,喫茶ヒトイキ
https://id.analoggamemuseum.org/api/items/2338,components,クリームソーダカード,AI,B412,component,クリームソーダカード
https://id.analoggamemuseum.org/api/items/2338,components,ゲームカード76枚,AI,B412,component,ゲームカード76枚
https://id.analoggamemuseum.org/api/items/2338,components,遊び方説明書2枚,AI,B412,component,遊び方説明書2枚
https://id.analoggamemuseum.org/api/items/2338,number_of_players,2~6人用,AI,B412,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/2338,game_time,約15分,AI,B412,playTime,pt15m
https://id.analoggamemuseum.org/api/items/2338,audience,8才以上,AI,B412,audience,8-
https://id.analoggamemuseum.org/api/items/2338,publisher,コスメボックス,AI,B412,publisher,コスメボックス
https://id.analoggamemuseum.org/api/items/1765,product_name,エモーション エヴォリューション,AI,B40,name,エモーションエヴォリューション
https://id.analoggamemuseum.org/api/items/1765,identifier,M095,AI,B40,identifier,m095
https://id.analoggamemuseum.org/api/items/1765,number_of_players,2-8P,AI,B40,numberOfPlayers,2-8
https://id.analoggamemuseum.org/api/items/1765,game_time,5min-Life,AI,B40,playTime,pt5m–inf
https://id.analoggamemuseum.org/api/items/1765,audience,Age 8+,AI,B40,audience,8-
https://id.analoggamemuseum.org/api/items/1765,components,63*88mm,AI,B40,component,63*88mm
https://id.analoggamemuseum.org/api/items/1765,publisher,@info_gekitetsu,AI,B40,publisher,@info_gekitetsu
https://id.analoggamemuseum.org/api/items/1765,publisher,EKI ETSU,AI,B40,publisher,ekietsu
https://id.analoggamemuseum.org/api/items/1765,publisher,GEKITETSU,AI,B40,publisher,gekitetsu
https://id.analoggamemuseum.org/api/items/1765,datePulished,2020,AI,B40,datePublished,2020
https://id.analoggamemuseum.org/api/items/1765,responsibility_statement,Caligraphy @Adol_DQX,AI,B40,responsibilityStatement,caligraphy@adol_dqx
https://id.analoggamemuseum.org/api/items/1765,responsibility_statement,Game design @kenzou,AI,B40,responsibilityStatement,gamedesign@kenzou
https://id.analoggamemuseum.org/api/items/1765,responsibility_statement,Production @info_gekitetsu,AI,B40,responsibilityStatement,production@info_gekitetsu
https://id.analoggamemuseum.org/api/items/2020,audience,6+,AI,B394,audience,6-
https://id.analoggamemuseum.org/api/items/2020,number_of_players,3~8,AI,B394,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/2020,game_time,10min,AI,B394,playTime,pt10m
https://id.analoggamemuseum.org/api/items/2020,product_name,ハリーガール,AI,B394,name,ハリーガール
https://id.analoggamemuseum.org/api/items/2020,product_name,ハリーガール コロロ,AI,B394,name,ハリーガールコロロ
https://id.analoggamemuseum.org/api/items/2020,publisher,IIDA GAMES,AI,B394,publisher,iidagames
https://id.analoggamemuseum.org/api/items/1023,product_name,ゴモクタイル,AI,B4,name,ゴモクタイル
https://id.analoggamemuseum.org/api/items/2215,product_name,トリテなんてない,AI,B390,name,トリテなんてない
https://id.analoggamemuseum.org/api/items/2215,product_name,トリテなんでない,AI,B390,name,トリテなんでない
https://id.analoggamemuseum.org/api/items/2215,product_name,気に入らないトリテ もう僕は知らない なんて,AI,B390,name,気に入らないトリテもう僕は知らないなんて
https://id.analoggamemuseum.org/api/items/2215,game_time,20-30分,AI,B390,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/2215,number_of_players,3-6人,AI,B390,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/2215,audience,12歳以上,AI,B390,audience,12-
https://id.analoggamemuseum.org/api/items/2215,identifier,0688,AI,B390,identifier,0688
https://id.analoggamemuseum.org/api/items/2215,contact_point,こちら→→→→,AI,B390,contactPoint,こちら→→→→
https://id.analoggamemuseum.org/api/items/2215,contact_point,最新の説明書はこちら,AI,B390,contactPoint,最新の説明書はこちら
https://id.analoggamemuseum.org/api/items/1058,product_name,Organic President,AI,B38,name,organicpresident
https://id.analoggamemuseum.org/api/items/1058,product_name,有機大富豪,AI,B38,name,有機大富豪
https://id.analoggamemuseum.org/api/items/1058,components,H2SO4,AI,B38,component,h2so4
https://id.analoggamemuseum.org/api/items/1058,components,TNT,AI,B38,component,tnt
https://id.analoggamemuseum.org/api/items/1058,components,ピクリン酸,AI,B38,component,ピクリン酸
https://id.analoggamemuseum.org/api/items/1058,components,反応カード,AI,B38,component,反応カード
https://id.analoggamemuseum.org/api/items/1058,components,硫酸,AI,B38,component,硫酸
https://id.analoggamemuseum.org/api/items/1058,components,酸化剤,AI,B38,component,酸化剤
https://id.analoggamemuseum.org/api/items/1058,identifier,E1-PL,AI,B38,identifier,e1-pl
https://id.analoggamemuseum.org/api/items/1058,contact_point,HPにアクセス!,AI,B38,contactPoint,hpにアクセス!
https://id.analoggamemuseum.org/api/items/1059,product_name,DRESS LIFE,AI,B37,name,dresslife
https://id.analoggamemuseum.org/api/items/1059,product_name,ドレスライフ,AI,B37,name,ドレスライフ
https://id.analoggamemuseum.org/api/items/1059,version,Sweet Version,AI,B37,version,sweetversion
https://id.analoggamemuseum.org/api/items/1059,version,スイートバージョン,AI,B37,version,スイートバージョン
https://id.analoggamemuseum.org/api/items/1059,components,12種類の『ドレス』,AI,B37,component,12種類の『ドレス』
https://id.analoggamemuseum.org/api/items/1059,responsibility_statement,Game Design Maru.,AI,B37,responsibilityStatement,gamedesignmaru.
https://id.analoggamemuseum.org/api/items/1059,responsibility_statement,Game Illustration Aoi Tsukinari,AI,B37,responsibilityStatement,gameillustrationaoitsukinari
https://id.analoggamemuseum.org/api/items/1940,number_of_players,3~5人,AI,B369,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1940,game_time,30~60分,AI,B369,playTime,pt30m–pt60m
https://id.analoggamemuseum.org/api/items/1940,audience,12歳,AI,B369,audience,12
https://id.analoggamemuseum.org/api/items/1940,audience,12歳以上,AI,B369,audience,12-
https://id.analoggamemuseum.org/api/items/1940,components,アルファベットカード:5枚,AI,B369,component,アルファベットカード5枚
https://id.analoggamemuseum.org/api/items/1940,components,サイコロ1個,AI,B369,component,サイコロ1個
https://id.analoggamemuseum.org/api/items/1940,components,メモ用紙,AI,B369,component,メモ用紙
https://id.analoggamemuseum.org/api/items/1940,components,筆記具,AI,B369,component,筆記具
https://id.analoggamemuseum.org/api/items/1940,components,答えカード:50枚,AI,B369,component,答えカード50枚
https://id.analoggamemuseum.org/api/items/1940,components,遊び方説明書:1冊,AI,B369,component,遊び方説明書1冊
https://id.analoggamemuseum.org/api/items/1940,datePulished,2021,AI,B369,datePublished,2021
https://id.analoggamemuseum.org/api/items/1940,publisher,CM The Garden Games,AI,B369,publisher,cmthegardengames
https://id.analoggamemuseum.org/api/items/1940,publisher,The Garden,AI,B369,publisher,thegarden
https://id.analoggamemuseum.org/api/items/1940,publisher,The Garden Games,AI,B369,publisher,thegardengames
https://id.analoggamemuseum.org/api/items/1940,publisher,ガーデンゲームズ,AI,B369,publisher,ガーデンゲームズ
https://id.analoggamemuseum.org/api/items/1940,contact_point,http://gardengames.blog40.fc2.com/,AI,B369,contactPoint,gardengames.blog40.fc2.com
https://id.analoggamemuseum.org/api/items/1940,product_name,クイズ五七五,AI,B369,name,クイズ五七五
https://id.analoggamemuseum.org/api/items/1940,responsibility_statement,ゲームデザイン:樫尾忠英,AI,B369,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/1940,responsibility_statement,ボックスアート:ナカタヒサ(久遠堂),AI,B369,responsibilityStatement,ボックスアート:ナカタヒサ
https://id.analoggamemuseum.org/api/items/1941,components,筋肉カード,AI,B371,component,筋肉カード
