instance_id,property,value,source,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/1746,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/1746,component,得点マーカー 4枚,Human,component,得点マーカー4枚
https://id.analoggamemuseum.org/api/items/1746,contactPoint,gayatsuku@gmail.com,Human,contactPoint,gayatsuku@gmail.com
https://id.analoggamemuseum.org/api/items/1746,datePublished,2020-11,Human,datePublished,202011
https://id.analoggamemuseum.org/api/items/1746,name,Outing Days for Key Kinetics,Human,name,outingdaysforkeykinetics
https://id.analoggamemuseum.org/api/items/1746,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1746,playTime,PT15M,Human,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1746,publisher,ガヤック,Human,publisher,ガヤック
https://id.analoggamemuseum.org/api/items/1746,responsibilityStatement,ゲーム企画・デザイン: ガヤック,Human,responsibilityStatement,ゲーム企画デザイン:ガヤック
https://id.analoggamemuseum.org/api/items/1746,component,得点カード 1枚,Human,component,得点カード1枚
https://id.analoggamemuseum.org/api/items/1746,component,天気カード 9枚,Human,component,天気カード9枚
https://id.analoggamemuseum.org/api/items/1746,component,グッズカード 20枚,Human,component,グッズカード20枚
https://id.analoggamemuseum.org/api/items/1746,component,イベントカード 6枚,Human,component,イベントカード6枚
https://id.analoggamemuseum.org/api/items/1746,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1746,responsibilityStatement,ゲームアート: もすこ,Human,responsibilityStatement,ゲームアート:もすこ
https://id.analoggamemuseum.org/api/items/1746,name,O.D.K.K,Human,name,o.d.k.k
https://id.analoggamemuseum.org/api/items/1752,audience,7–,Human,audience,7-
https://id.analoggamemuseum.org/api/items/1752,component,特殊カード 10枚,Human,component,特殊カード10枚
https://id.analoggamemuseum.org/api/items/1752,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1752,name,いざよい こまち,Human,name,いざよいこまち
https://id.analoggamemuseum.org/api/items/1752,numberOfPlayers,3–5,Human,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1752,playTime,PT15M–,Human,playTime,pt15m–inf
https://id.analoggamemuseum.org/api/items/1752,publisher,ななつむ,Human,publisher,ななつむ
https://id.analoggamemuseum.org/api/items/1752,component,推薦カード 47枚,Human,component,推薦カード47枚
https://id.analoggamemuseum.org/api/items/1752,component,師匠カード 5枚,Human,component,師匠カード5枚
https://id.analoggamemuseum.org/api/items/1752,component,和小物タイル 16枚,Human,component,和小物タイル16枚
https://id.analoggamemuseum.org/api/items/1752,component,プレイヤーカード 5枚,Human,component,プレイヤーカード5枚
https://id.analoggamemuseum.org/api/items/1752,component,プレイボード 1枚,Human,component,プレイボード1枚
https://id.analoggamemuseum.org/api/items/1752,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1752,name,十六夜小町,Human,name,十六夜小町
https://id.analoggamemuseum.org/api/items/1752,name,IZAYOI,Human,name,izayoi
https://id.analoggamemuseum.org/api/items/1753,component,予備 2枚,Human,component,予備2枚
https://id.analoggamemuseum.org/api/items/1753,contactPoint,mit.kouba@gmail.com,Human,contactPoint,mit.kouba@gmail.com
https://id.analoggamemuseum.org/api/items/1753,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1753,name,きゃらくたー おう けっていせん,Human,name,きゃらくたーおうけっていせん
https://id.analoggamemuseum.org/api/items/1753,numberOfPlayers,2–8,Human,numberOfPlayers,2-8
https://id.analoggamemuseum.org/api/items/1753,playTime,PT5M–PT15M,Human,playTime,pt5m–pt15m
https://id.analoggamemuseum.org/api/items/1753,publisher,ミツイシ考場,Human,publisher,ミツイシ考場
https://id.analoggamemuseum.org/api/items/1753,responsibilityStatement,企画制作: ミツイシ考場,Human,responsibilityStatement,企画制作:ミツイシ考場
https://id.analoggamemuseum.org/api/items/1753,component,カード 58枚,Human,component,カード58枚
https://id.analoggamemuseum.org/api/items/1753,name,キャラクター王決定戦,Human,name,キャラクター王決定戦
https://id.analoggamemuseum.org/api/items/1762,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1762,name,ぷろぐらむ げんご しんけい すいじゃく,Human,name,ぷろぐらむげんごしんけいすいじゃく
https://id.analoggamemuseum.org/api/items/1762,publisher,揚げピーナッツ,Human,publisher,揚げピーナッツ
https://id.analoggamemuseum.org/api/items/1762,name,プログラム言語神経衰弱,Human,name,プログラム言語神経衰弱
https://id.analoggamemuseum.org/api/items/1765,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1765,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1765,name,ポケットに、名ゼリフを,Human,name,ポケットに、名ゼリフを
https://id.analoggamemuseum.org/api/items/1765,numberOfPlayers,2–8,Human,numberOfPlayers,2-8
https://id.analoggamemuseum.org/api/items/1765,playTime,PT5M–,Human,playTime,pt5m–inf
https://id.analoggamemuseum.org/api/items/1765,publisher,GEKITETSU,Human,publisher,gekitetsu
https://id.analoggamemuseum.org/api/items/1765,responsibilityStatement,Production @info_gekitetsu,Human,responsibilityStatement,production@info_gekitetsu
https://id.analoggamemuseum.org/api/items/1765,responsibilityStatement,Game design @kenzou,Human,responsibilityStatement,gamedesign@kenzou
https://id.analoggamemuseum.org/api/items/1765,responsibilityStatement,Caligraphy @Adol_DQX,Human,responsibilityStatement,caligraphy@adol_dqx
https://id.analoggamemuseum.org/api/items/1781,audience,9–,Human,audience,9-
https://id.analoggamemuseum.org/api/items/1781,component,陣営カード 5枚,Human,component,陣営カード5枚
https://id.analoggamemuseum.org/api/items/1781,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1781,name,ゆうしゃ ぱーてぃー が はたらいて くれない,Human,name,ゆうしゃぱーてぃーがはたらいてくれない
https://id.analoggamemuseum.org/api/items/1781,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1781,playTime,PT15M,Human,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1781,publisher,USAPAGAMES,Human,publisher,usapagames
https://id.analoggamemuseum.org/api/items/1781,component,職カード 24枚,Human,component,職カード24枚
https://id.analoggamemuseum.org/api/items/1781,component,報酬カード 16枚,Human,component,報酬カード16枚
https://id.analoggamemuseum.org/api/items/1781,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1781,name,勇者パーティーが働いてくれない,Human,name,勇者パーティーが働いてくれない
https://id.analoggamemuseum.org/api/items/1884,name,雅々,Human,name,雅々
https://id.analoggamemuseum.org/api/items/1884,name,GA-GA,Human,name,ga-ga
https://id.analoggamemuseum.org/api/items/1925,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1925,name,ウルティア,Human,name,ウルティア
https://id.analoggamemuseum.org/api/items/1925,numberOfPlayers,3,Human,numberOfPlayers,3
https://id.analoggamemuseum.org/api/items/1925,playTime,PT30M,Human,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1925,name,ULTIA,Human,name,ultia
https://id.analoggamemuseum.org/api/items/1929,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/1929,component,役割カード 8枚,Human,component,役割カード8枚
https://id.analoggamemuseum.org/api/items/1929,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1929,name,Make Up!,Human,name,makeup!
https://id.analoggamemuseum.org/api/items/1929,numberOfPlayers,3–8,Human,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/1929,playTime,PT20M–PT30M,Human,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1929,publisher,GGGames,Human,publisher,gggames
https://id.analoggamemuseum.org/api/items/1929,component,お題カード 26枚,Human,component,お題カード26枚
https://id.analoggamemuseum.org/api/items/1932,audience,7–,Human,audience,7-
https://id.analoggamemuseum.org/api/items/1932,barcode,4977524487883,Human,barcode,4977524487883
https://id.analoggamemuseum.org/api/items/1932,component,札 48枚,Human,component,札48枚
https://id.analoggamemuseum.org/api/items/1932,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1932,name,花札ミニオンズ,Human,name,花札ミニオンズ
https://id.analoggamemuseum.org/api/items/1932,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1932,publisher,ビバリー,Human,publisher,ビバリー
https://id.analoggamemuseum.org/api/items/1932,component,解説書,Human,component,解説書
https://id.analoggamemuseum.org/api/items/1940,audience,12,Human,audience,12
https://id.analoggamemuseum.org/api/items/1940,component,答えカード 50枚,Human,component,答えカード50枚
https://id.analoggamemuseum.org/api/items/1940,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1940,name,クイズ五七五,Human,name,クイズ五七五
https://id.analoggamemuseum.org/api/items/1940,numberOfPlayers,3–5,Human,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1940,playTime,PT30M–PT60M,Human,playTime,pt30m–pt60m
https://id.analoggamemuseum.org/api/items/1940,publisher,The Garden Games,Human,publisher,thegardengames
https://id.analoggamemuseum.org/api/items/1940,responsibilityStatement,ボックスアート: ナカタヒサ（久遠堂）,Human,responsibilityStatement,ボックスアート:ナカタヒサ
https://id.analoggamemuseum.org/api/items/1940,component,アルファベットカード 5枚,Human,component,アルファベットカード5枚
https://id.analoggamemuseum.org/api/items/1940,component,遊び方説明書 1冊,Human,component,遊び方説明書1冊
https://id.analoggamemuseum.org/api/items/1940,responsibilityStatement,ゲームデザイン: 樫尾忠英,Human,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/1941,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1941,contactPoint,@mugein_8,Human,contactPoint,@mugein_8
https://id.analoggamemuseum.org/api/items/1941,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1941,name,筋肉神経衰弱,Human,name,筋肉神経衰弱
https://id.analoggamemuseum.org/api/items/1941,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1941,playTime,PT20M–PT30M,Human,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1941,publisher,無限インフィニティ∞,Human,publisher,無限インフィニティ∞
https://id.analoggamemuseum.org/api/items/1946,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/1946,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1946,name,それでも推しを愛してる,Human,name,それでも推しを愛してる
https://id.analoggamemuseum.org/api/items/1946,numberOfPlayers,3–5,Human,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1946,playTime,PT15M–PT30M,Human,playTime,pt15m–pt30m
https://id.analoggamemuseum.org/api/items/1995,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1995,component,カード 101枚,Human,component,カード101枚
https://id.analoggamemuseum.org/api/items/1995,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1995,name,ももたろう さん おくれた の には りゆう が あるんです,Human,name,ももたろうさんおくれたのにはりゆうがあるんです
https://id.analoggamemuseum.org/api/items/1995,numberOfPlayers,3–5,Human,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1995,playTime,PT3M–PT5M,Human,playTime,pt3m–pt5m
https://id.analoggamemuseum.org/api/items/1995,publisher,コケッコ団,Human,publisher,コケッコ団
https://id.analoggamemuseum.org/api/items/1995,responsibilityStatement,製作: コケッコ団,Human,responsibilityStatement,製作:コケッコ団
https://id.analoggamemuseum.org/api/items/1995,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1995,responsibilityStatement,パッケージデザイン: 長谷川文香,Human,responsibilityStatement,パッケージデザイン:長谷川文香
https://id.analoggamemuseum.org/api/items/1995,responsibilityStatement,ゲームデザイン／イラスト: 三木田晋,Human,responsibilityStatement,ゲームデザインイラスト:三木田晋
https://id.analoggamemuseum.org/api/items/1995,name,桃太郎さん! 遅れたのには理由があるんです,Human,name,桃太郎さん!遅れたのには理由があるんです
https://id.analoggamemuseum.org/api/items/1995,name,MOMOTARO SAN,Human,name,momotarosan
https://id.analoggamemuseum.org/api/items/2015,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/2015,name,ぶい やねん,Human,name,ぶいやねん
https://id.analoggamemuseum.org/api/items/2015,publisher,P.GAMES,Human,publisher,p.games
https://id.analoggamemuseum.org/api/items/2015,name,部位やねん!,Human,name,部位やねん!
https://id.analoggamemuseum.org/api/items/2020,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/2020,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/2020,name,ハリーガール,Human,name,ハリーガール
https://id.analoggamemuseum.org/api/items/2020,numberOfPlayers,3–8,Human,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/2020,playTime,PT10M,Human,playTime,pt10m
https://id.analoggamemuseum.org/api/items/2020,publisher,IIDAGAMES,Human,publisher,iidagames
https://id.analoggamemuseum.org/api/items/2020,responsibilityStatement,ゲームデザイン: イイダタカアキ,Human,responsibilityStatement,ゲームデザイン:イイダタカアキ
https://id.analoggamemuseum.org/api/items/2020,responsibilityStatement,アートワーク: yamamori & モチ,Human,responsibilityStatement,アートワーク:yamamori&モチ
https://id.analoggamemuseum.org/api/items/2192,audience,7–,Human,audience,7-
https://id.analoggamemuseum.org/api/items/2192,component,花コマ 98個,Human,component,花コマ98個
https://id.analoggamemuseum.org/api/items/2192,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/2192,name,ナナイロアジサイ,Human,name,ナナイロアジサイ
https://id.analoggamemuseum.org/api/items/2192,numberOfPlayers,2–3,Human,numberOfPlayers,2-3
https://id.analoggamemuseum.org/api/items/2192,playTime,PT15M–,Human,playTime,pt15m–inf
https://id.analoggamemuseum.org/api/items/2192,publisher,ななつむ,Human,publisher,ななつむ
